"time";"max_level";"identifier"
"2020-09-22 00:00:00";596;"06027"
"2020-09-23 00:00:00";881;"05004"
"2020-09-23 00:00:00";181;"05805"
"2020-09-23 00:00:00";615;"05024"
"2020-09-23 00:00:00";612;"05012"
"2020-09-23 00:00:00";349;"06005"
"2020-09-23 00:00:00";348;"06022"
"2020-09-23 00:00:00";564;"06027"
"2020-08-27 00:00:00";725;"05004"
"2020-08-27 00:00:00";146;"05805"
"2020-08-27 00:00:00";322;"05024"
"2020-08-27 00:00:00";417;"05012"
"2020-08-27 00:00:00";399;"06005"
"2020-08-27 00:00:00";713;"06027"
"2020-08-28 00:00:00";729;"05004"
"2020-08-28 00:00:00";140;"05805"
"2020-08-28 00:00:00";340;"05024"
"2020-08-28 00:00:00";427;"05012"
"2020-08-28 00:00:00";409;"06005"
"2020-08-28 00:00:00";408;"06022"
"2020-08-28 00:00:00";711;"06027"
"2020-08-29 00:00:00";733;"05004"
"2020-08-29 00:00:00";140;"05805"
"2020-08-29 00:00:00";347;"05024"
"2020-08-29 00:00:00";435;"05012"
"2020-08-29 00:00:00";399;"06005"
"2020-08-29 00:00:00";410;"06022"
"2020-08-29 00:00:00";697;"06027"
"2020-08-30 00:00:00";741;"05004"
"2020-08-30 00:00:00";140;"05805"
"2020-08-30 00:00:00";357;"05024"
"2020-08-30 00:00:00";444;"05012"
"2020-08-30 00:00:00";382;"06005"
"2020-08-30 00:00:00";418;"06022"
"2020-08-30 00:00:00";679;"06027"
"2020-08-31 00:00:00";747;"05004"
"2020-08-31 00:00:00";135;"05805"
"2020-08-31 00:00:00";371;"05024"
"2020-08-31 00:00:00";450;"05012"
"2020-08-31 00:00:00";372;"06005"
"2020-08-31 00:00:00";438;"06022"
"2020-08-31 00:00:00";648;"06027"
"2020-09-01 00:00:00";751;"05004"
"2020-09-01 00:00:00";140;"05805"
"2020-09-01 00:00:00";381;"05024"
"2020-09-01 00:00:00";457;"05012"
"2020-09-01 00:00:00";365;"06005"
"2020-09-01 00:00:00";455;"06022"
"2020-09-01 00:00:00";626;"06027"
"2020-09-02 00:00:00";753;"05004"
"2020-09-02 00:00:00";142;"05805"
"2020-09-02 00:00:00";390;"05024"
"2020-09-02 00:00:00";467;"05012"
"2020-09-02 00:00:00";375;"06005"
"2020-09-02 00:00:00";454;"06022"
"2020-09-02 00:00:00";602;"06027"
"2020-07-30 00:00:00";251;"05004"
"2020-07-30 00:00:00";135;"05805"
"2020-07-30 00:00:00";180;"05024"
"2020-07-30 00:00:00";77;"05012"
"2020-07-30 00:00:00";213;"06005"
"2020-07-30 00:00:00";193;"06022"
"2020-07-30 00:00:00";346;"06027"
"2020-07-31 00:00:00";263;"05004"
"2020-07-31 00:00:00";140;"05805"
"2020-07-31 00:00:00";160;"05024"
"2020-07-31 00:00:00";67;"05012"
"2020-07-31 00:00:00";195;"06005"
"2020-07-31 00:00:00";188;"06022"
"2020-07-31 00:00:00";358;"06027"
"2020-08-01 00:00:00";286;"05004"
"2020-08-01 00:00:00";137;"05805"
"2020-08-01 00:00:00";140;"05024"
"2020-08-01 00:00:00";64;"05012"
"2020-08-01 00:00:00";187;"06005"
"2020-08-01 00:00:00";191;"06022"
"2020-08-01 00:00:00";357;"06027"
"2020-08-02 00:00:00";309;"05004"
"2020-08-02 00:00:00";134;"05805"
"2020-08-02 00:00:00";120;"05024"
"2020-08-02 00:00:00";71;"05012"
"2020-08-02 00:00:00";207;"06005"
"2020-08-02 00:00:00";190;"06022"
"2020-08-02 00:00:00";344;"06027"
"2020-08-03 00:00:00";323;"05004"
"2020-08-03 00:00:00";118;"05805"
"2020-08-03 00:00:00";102;"05024"
"2020-08-03 00:00:00";81;"05012"
"2020-08-03 00:00:00";270;"06005"
"2020-08-03 00:00:00";178;"06022"
"2020-08-03 00:00:00";341;"06027"
"2020-08-04 00:00:00";335;"05004"
"2020-08-04 00:00:00";121;"05805"
"2020-08-04 00:00:00";93;"05024"
"2020-08-04 00:00:00";93;"05012"
"2020-08-04 00:00:00";295;"06005"
"2020-08-04 00:00:00";177;"06022"
"2020-08-04 00:00:00";342;"06027"
"2020-08-05 00:00:00";332;"05004"
"2020-08-05 00:00:00";116;"05805"
"2020-08-05 00:00:00";87;"05024"
"2020-08-05 00:00:00";105;"05012"
"2020-08-05 00:00:00";340;"06005"
"2020-08-05 00:00:00";176;"06022"
"2020-08-05 00:00:00";340;"06027"
"2020-07-23 00:00:00";285;"05004"
"2020-07-23 00:00:00";183;"06005"
"2020-07-23 00:00:00";66;"06022"
"2020-07-23 00:00:00";132;"05805"
"2020-07-23 00:00:00";283;"05024"
"2020-07-23 00:00:00";164;"05012"
"2020-07-23 00:00:00";197;"06027"
"2020-07-24 00:00:00";275;"05004"
"2020-07-24 00:00:00";229;"06005"
"2020-07-24 00:00:00";75;"06022"
"2020-07-24 00:00:00";127;"05805"
"2020-07-24 00:00:00";273;"05024"
"2020-07-24 00:00:00";150;"05012"
"2020-07-24 00:00:00";201;"06027"
"2020-07-25 00:00:00";267;"05004"
"2020-07-25 00:00:00";129;"05805"
"2020-07-25 00:00:00";260;"05024"
"2020-07-25 00:00:00";132;"05012"
"2020-07-25 00:00:00";231;"06005"
"2020-07-25 00:00:00";90;"06022"
"2020-07-25 00:00:00";214;"06027"
"2020-07-26 00:00:00";263;"05004"
"2020-07-26 00:00:00";127;"05805"
"2020-07-26 00:00:00";248;"05024"
"2020-07-26 00:00:00";117;"05012"
"2020-07-26 00:00:00";212;"06005"
"2020-07-26 00:00:00";117;"06022"
"2020-07-26 00:00:00";226;"06027"
"2020-07-27 00:00:00";259;"05004"
"2020-07-27 00:00:00";227;"06005"
"2020-07-27 00:00:00";157;"06022"
"2020-07-27 00:00:00";124;"05805"
"2020-07-27 00:00:00";235;"05024"
"2020-07-27 00:00:00";104;"05012"
"2020-07-27 00:00:00";250;"06027"
"2020-07-28 00:00:00";253;"05004"
"2020-07-28 00:00:00";243;"06005"
"2020-07-28 00:00:00";189;"06022"
"2020-07-28 00:00:00";124;"05805"
"2020-07-28 00:00:00";216;"05024"
"2020-07-28 00:00:00";94;"05012"
"2020-07-28 00:00:00";279;"06027"
"2020-07-29 00:00:00";247;"05004"
"2020-07-29 00:00:00";126;"05805"
"2020-07-29 00:00:00";200;"05024"
"2020-07-29 00:00:00";86;"05012"
"2020-07-29 00:00:00";232;"06005"
"2020-07-29 00:00:00";202;"06022"
"2020-07-29 00:00:00";316;"06027"
"2020-08-06 00:00:00";331;"05004"
"2020-08-06 00:00:00";101;"05805"
"2020-08-06 00:00:00";90;"05024"
"2020-08-06 00:00:00";114;"05012"
"2020-08-06 00:00:00";447;"06005"
"2020-08-06 00:00:00";185;"06022"
"2020-08-06 00:00:00";343;"06027"
"2020-08-07 00:00:00";329;"05004"
"2020-08-07 00:00:00";98;"05805"
"2020-08-07 00:00:00";95;"05024"
"2020-08-07 00:00:00";122;"05012"
"2020-08-07 00:00:00";445;"06005"
"2020-08-07 00:00:00";223;"06022"
"2020-08-07 00:00:00";347;"06027"
"2020-08-08 00:00:00";333;"05004"
"2020-08-08 00:00:00";96;"05805"
"2020-08-08 00:00:00";106;"05024"
"2020-08-08 00:00:00";128;"05012"
"2020-08-08 00:00:00";398;"06005"
"2020-08-08 00:00:00";264;"06022"
"2020-08-08 00:00:00";359;"06027"
"2020-08-09 00:00:00";335;"05004"
"2020-08-09 00:00:00";96;"05805"
"2020-08-09 00:00:00";118;"05024"
"2020-08-09 00:00:00";137;"05012"
"2020-08-09 00:00:00";367;"06005"
"2020-08-09 00:00:00";312;"06022"
"2020-08-09 00:00:00";384;"06027"
"2020-08-10 00:00:00";342;"05004"
"2020-08-10 00:00:00";102;"05805"
"2020-08-10 00:00:00";124;"05024"
"2020-08-10 00:00:00";147;"05012"
"2020-08-10 00:00:00";359;"06005"
"2020-08-10 00:00:00";360;"06022"
"2020-08-10 00:00:00";412;"06027"
"2020-08-11 00:00:00";347;"05004"
"2020-08-11 00:00:00";109;"05805"
"2020-08-11 00:00:00";133;"05024"
"2020-08-11 00:00:00";159;"05012"
"2020-08-11 00:00:00";414;"06005"
"2020-08-11 00:00:00";367;"06022"
"2020-08-11 00:00:00";445;"06027"
"2020-08-12 00:00:00";365;"05004"
"2020-08-12 00:00:00";114;"05805"
"2020-08-12 00:00:00";138;"05024"
"2020-08-12 00:00:00";170;"05012"
"2020-08-12 00:00:00";447;"06005"
"2020-08-12 00:00:00";345;"06022"
"2020-08-12 00:00:00";475;"06027"
"2019-10-26 00:00:00";153;"05024"
"2019-10-29 00:00:00";83;"06022"
"2019-10-28 00:00:00";126;"06005"
"2019-10-28 00:00:00";232;"06027"
"2019-10-25 00:00:00";92;"06022"
"2019-10-28 00:00:00";53;"05012"
"2019-10-27 00:00:00";238;"06027"
"2019-10-29 00:00:00";97;"05024"
"2019-10-26 00:00:00";308;"05004"
"2019-10-28 00:00:00";287;"05004"
"2019-10-30 00:00:00";152;"05805"
"2019-10-29 00:00:00";229;"06027"
"2019-10-27 00:00:00";132;"05024"
"2019-10-24 00:00:00";93;"06022"
"2019-10-29 00:00:00";121;"06005"
"2019-10-27 00:00:00";140;"06005"
"2019-10-24 00:00:00";79;"05012"
"2019-10-30 00:00:00";272;"05004"
"2019-10-30 00:00:00";131;"06005"
"2019-10-24 00:00:00";250;"06027"
"2019-10-26 00:00:00";90;"06022"
"2019-10-27 00:00:00";86;"06022"
"2019-10-25 00:00:00";73;"05012"
"2019-10-30 00:00:00";231;"06027"
"2019-10-25 00:00:00";317;"05004"
"2019-10-25 00:00:00";177;"05024"
"2019-10-26 00:00:00";67;"05012"
"2019-10-30 00:00:00";80;"06022"
"2019-10-28 00:00:00";85;"06022"
"2019-10-25 00:00:00";247;"06027"
"2019-10-30 00:00:00";44;"05012"
"2019-10-24 00:00:00";152;"06005"
"2019-10-26 00:00:00";143;"06005"
"2019-10-29 00:00:00";150;"05805"
"2019-10-27 00:00:00";62;"05012"
"2019-10-29 00:00:00";45;"05012"
"2019-10-24 00:00:00";205;"05024"
"2019-10-25 00:00:00";170;"05805"
"2019-10-24 00:00:00";323;"05004"
"2019-10-26 00:00:00";162;"05805"
"2019-10-27 00:00:00";160;"05805"
"2019-10-30 00:00:00";83;"05024"
"2019-10-24 00:00:00";190;"05805"
"2019-10-28 00:00:00";157;"05805"
"2019-10-25 00:00:00";148;"06005"
"2019-10-27 00:00:00";299;"05004"
"2019-10-26 00:00:00";243;"06027"
"2019-10-29 00:00:00";275;"05004"
"2020-07-07 00:00:00";485;"05004"
"2020-07-07 00:00:00";125;"05805"
"2020-07-07 00:00:00";255;"05024"
"2020-07-07 00:00:00";309;"05012"
"2020-07-07 00:00:00";148;"06005"
"2020-07-07 00:00:00";99;"06022"
"2020-07-07 00:00:00";294;"06027"
"2020-07-02 00:00:00";525;"05004"
"2020-07-02 00:00:00";111;"05805"
"2020-07-02 00:00:00";204;"05024"
"2020-07-02 00:00:00";295;"05012"
"2020-07-02 00:00:00";139;"06005"
"2020-07-02 00:00:00";164;"06022"
"2020-07-02 00:00:00";392;"06027"
"2020-07-03 00:00:00";526;"05004"
"2020-07-03 00:00:00";106;"05805"
"2020-07-03 00:00:00";212;"05024"
"2020-07-03 00:00:00";301;"05012"
"2020-07-03 00:00:00";135;"06005"
"2020-07-03 00:00:00";147;"06022"
"2020-07-03 00:00:00";370;"06027"
"2020-07-05 00:00:00";517;"05004"
"2020-07-05 00:00:00";127;"05805"
"2020-07-05 00:00:00";232;"05024"
"2020-07-05 00:00:00";310;"05012"
"2020-07-05 00:00:00";136;"06005"
"2020-07-05 00:00:00";120;"06022"
"2020-07-05 00:00:00";323;"06027"
"2020-07-06 00:00:00";502;"05004"
"2020-07-06 00:00:00";267;"05805"
"2020-07-06 00:00:00";242;"05024"
"2020-07-06 00:00:00";311;"05012"
"2020-07-06 00:00:00";143;"06005"
"2020-07-06 00:00:00";107;"06022"
"2020-07-06 00:00:00";304;"06027"
"2020-07-08 00:00:00";466;"05004"
"2020-07-08 00:00:00";114;"05805"
"2020-07-08 00:00:00";260;"05024"
"2020-07-08 00:00:00";304;"05012"
"2020-07-08 00:00:00";154;"06005"
"2020-07-08 00:00:00";92;"06022"
"2020-07-08 00:00:00";280;"06027"
"2020-07-04 00:00:00";525;"05004"
"2020-07-04 00:00:00";118;"05805"
"2020-07-04 00:00:00";224;"05024"
"2020-07-04 00:00:00";305;"05012"
"2020-07-04 00:00:00";140;"06005"
"2020-07-04 00:00:00";131;"06022"
"2020-07-04 00:00:00";345;"06027"
"2019-10-18 00:00:00";123;"06022"
"2019-10-19 00:00:00";277;"06027"
"2019-10-20 00:00:00";107;"06022"
"2019-10-20 00:00:00";198;"05805"
"2019-10-23 00:00:00";255;"06027"
"2019-10-17 00:00:00";396;"05004"
"2019-10-17 00:00:00";406;"05024"
"2019-10-21 00:00:00";293;"05024"
"2019-10-22 00:00:00";198;"05805"
"2019-10-23 00:00:00";234;"05024"
"2019-10-23 00:00:00";89;"05012"
"2019-10-17 00:00:00";281;"06027"
"2019-10-18 00:00:00";149;"05012"
"2019-10-22 00:00:00";336;"05004"
"2019-10-18 00:00:00";161;"06005"
"2019-10-20 00:00:00";274;"06027"
"2019-10-22 00:00:00";99;"05012"
"2019-10-23 00:00:00";198;"05805"
"2019-10-23 00:00:00";328;"05004"
"2019-10-21 00:00:00";101;"06022"
"2019-10-19 00:00:00";138;"05012"
"2019-10-21 00:00:00";347;"05004"
"2019-10-21 00:00:00";196;"05805"
"2019-10-21 00:00:00";270;"06027"
"2019-10-18 00:00:00";381;"05024"
"2019-10-21 00:00:00";112;"05012"
"2019-10-18 00:00:00";200;"05805"
"2019-10-20 00:00:00";322;"05024"
"2019-10-18 00:00:00";280;"06027"
"2019-10-19 00:00:00";115;"06022"
"2019-10-22 00:00:00";153;"06005"
"2019-10-17 00:00:00";129;"06022"
"2019-10-19 00:00:00";371;"05004"
"2019-10-20 00:00:00";124;"05012"
"2019-10-18 00:00:00";383;"05004"
"2019-10-17 00:00:00";165;"05012"
"2019-10-22 00:00:00";263;"06027"
"2019-10-23 00:00:00";152;"06005"
"2019-10-22 00:00:00";263;"05024"
"2019-10-17 00:00:00";200;"05805"
"2019-10-19 00:00:00";159;"06005"
"2019-10-19 00:00:00";198;"05805"
"2019-10-21 00:00:00";154;"06005"
"2019-10-20 00:00:00";358;"05004"
"2019-10-19 00:00:00";353;"05024"
"2019-10-17 00:00:00";162;"06005"
"2019-10-23 00:00:00";95;"06022"
"2019-10-22 00:00:00";97;"06022"
"2019-10-20 00:00:00";157;"06005"
"2020-07-01 00:00:00";522;"05004"
"2020-07-01 00:00:00";102;"05805"
"2020-07-01 00:00:00";199;"05024"
"2020-07-01 00:00:00";285;"05012"
"2020-07-01 00:00:00";144;"06005"
"2020-07-01 00:00:00";180;"06022"
"2020-07-01 00:00:00";412;"06027"
"2020-06-30 00:00:00";516;"05004"
"2020-06-30 00:00:00";148;"06005"
"2020-06-30 00:00:00";196;"06022"
"2020-06-30 00:00:00";97;"05805"
"2020-06-30 00:00:00";189;"05024"
"2020-06-30 00:00:00";274;"05012"
"2020-06-30 00:00:00";417;"06027"
"2020-06-26 00:00:00";479;"05004"
"2020-06-26 00:00:00";93;"05805"
"2020-06-26 00:00:00";132;"05024"
"2020-06-26 00:00:00";245;"05012"
"2020-06-26 00:00:00";185;"06005"
"2020-06-26 00:00:00";355;"06027"
"2020-06-29 00:00:00";505;"05004"
"2020-06-29 00:00:00";93;"05805"
"2020-06-29 00:00:00";174;"05024"
"2020-06-29 00:00:00";262;"05012"
"2020-06-29 00:00:00";159;"06005"
"2020-06-29 00:00:00";213;"06022"
"2020-06-29 00:00:00";403;"06027"
"2020-06-25 00:00:00";484;"05004"
"2020-06-25 00:00:00";90;"05805"
"2020-06-25 00:00:00";120;"05024"
"2020-06-25 00:00:00";239;"05012"
"2020-06-25 00:00:00";174;"06005"
"2020-06-25 00:00:00";145;"06022"
"2020-06-25 00:00:00";352;"06027"
"2020-06-28 00:00:00";495;"05004"
"2020-06-28 00:00:00";92;"05805"
"2020-06-28 00:00:00";162;"05024"
"2020-06-28 00:00:00";254;"05012"
"2020-06-28 00:00:00";175;"06005"
"2020-06-28 00:00:00";115;"06022"
"2020-06-28 00:00:00";380;"06027"
"2020-06-27 00:00:00";485;"05004"
"2020-06-27 00:00:00";91;"05805"
"2020-06-27 00:00:00";146;"05024"
"2020-06-27 00:00:00";249;"05012"
"2020-06-27 00:00:00";190;"06005"
"2020-06-27 00:00:00";194;"06022"
"2020-06-27 00:00:00";362;"06027"
"2019-10-04 00:00:00";607;"05004"
"2019-10-06 00:00:00";568;"05004"
"2019-10-05 00:00:00";219;"06005"
"2019-10-09 00:00:00";161;"06022"
"2019-10-09 00:00:00";237;"05805"
"2019-10-05 00:00:00";184;"06022"
"2019-10-03 00:00:00";634;"05024"
"2019-10-08 00:00:00";236;"05805"
"2019-10-09 00:00:00";356;"06027"
"2019-10-09 00:00:00";204;"06005"
"2019-10-04 00:00:00";389;"06027"
"2019-10-06 00:00:00";355;"05012"
"2019-10-08 00:00:00";533;"05004"
"2019-10-05 00:00:00";240;"05805"
"2019-10-04 00:00:00";224;"06005"
"2019-10-06 00:00:00";375;"06027"
"2019-10-08 00:00:00";207;"06005"
"2019-10-06 00:00:00";215;"06005"
"2019-10-06 00:00:00";177;"06022"
"2019-10-08 00:00:00";164;"06022"
"2019-10-06 00:00:00";601;"05024"
"2019-10-03 00:00:00";403;"05012"
"2019-10-06 00:00:00";238;"05805"
"2019-10-08 00:00:00";362;"06027"
"2019-10-03 00:00:00";240;"05805"
"2019-10-04 00:00:00";621;"05024"
"2019-10-08 00:00:00";316;"05012"
"2019-10-03 00:00:00";198;"06022"
"2019-10-08 00:00:00";575;"05024"
"2019-10-09 00:00:00";560;"05024"
"2019-10-05 00:00:00";587;"05004"
"2019-10-03 00:00:00";387;"06027"
"2019-10-07 00:00:00";547;"05004"
"2019-10-07 00:00:00";335;"05012"
"2019-10-04 00:00:00";243;"05805"
"2019-10-05 00:00:00";610;"05024"
"2019-10-03 00:00:00";625;"05004"
"2019-10-07 00:00:00";367;"06027"
"2019-10-09 00:00:00";298;"05012"
"2019-10-05 00:00:00";384;"06027"
"2019-10-07 00:00:00";171;"06022"
"2019-10-07 00:00:00";238;"05805"
"2019-10-07 00:00:00";210;"06005"
"2019-10-04 00:00:00";189;"06022"
"2019-10-03 00:00:00";228;"06005"
"2019-10-04 00:00:00";389;"05012"
"2019-10-09 00:00:00";517;"05004"
"2019-10-05 00:00:00";374;"05012"
"2019-10-07 00:00:00";590;"05024"
"2020-06-04 00:00:00";83;"05024"
"2020-06-04 00:00:00";102;"06022"
"2020-06-10 00:00:00";95;"05024"
"2020-06-07 00:00:00";146;"06022"
"2020-06-04 00:00:00";104;"05805"
"2020-06-08 00:00:00";88;"05024"
"2020-06-08 00:00:00";135;"06022"
"2020-06-07 00:00:00";86;"05024"
"2020-06-08 00:00:00";150;"06005"
"2020-06-05 00:00:00";126;"05012"
"2020-06-05 00:00:00";331;"05004"
"2020-06-10 00:00:00";116;"06022"
"2020-06-06 00:00:00";121;"05012"
"2020-06-07 00:00:00";94;"05805"
"2020-06-07 00:00:00";140;"06005"
"2020-06-10 00:00:00";349;"05004"
"2020-06-09 00:00:00";94;"05805"
"2020-06-10 00:00:00";112;"05012"
"2020-06-05 00:00:00";83;"05024"
"2020-06-07 00:00:00";118;"05012"
"2020-06-08 00:00:00";90;"05805"
"2020-06-05 00:00:00";139;"06005"
"2020-06-06 00:00:00";144;"06022"
"2020-06-04 00:00:00";333;"05004"
"2020-06-09 00:00:00";135;"06022"
"2020-06-06 00:00:00";83;"05024"
"2020-06-06 00:00:00";325;"05004"
"2020-06-09 00:00:00";93;"05024"
"2020-06-05 00:00:00";105;"05805"
"2020-06-10 00:00:00";166;"06005"
"2020-06-07 00:00:00";323;"05004"
"2020-06-10 00:00:00";102;"05805"
"2020-06-08 00:00:00";331;"05004"
"2020-06-09 00:00:00";112;"05012"
"2020-06-06 00:00:00";130;"06005"
"2020-06-05 00:00:00";117;"06022"
"2020-06-06 00:00:00";96;"05805"
"2020-06-04 00:00:00";140;"06005"
"2020-06-09 00:00:00";340;"05004"
"2020-06-09 00:00:00";160;"06005"
"2020-06-04 00:00:00";126;"05012"
"2020-06-08 00:00:00";115;"05012"
"2020-06-18 00:00:00";345;"05004"
"2020-06-18 00:00:00";170;"06005"
"2020-06-18 00:00:00";251;"06022"
"2020-06-18 00:00:00";101;"05805"
"2020-06-18 00:00:00";90;"05024"
"2020-06-18 00:00:00";137;"05012"
"2020-06-19 00:00:00";373;"05004"
"2020-06-19 00:00:00";159;"06005"
"2020-06-19 00:00:00";222;"06022"
"2020-06-19 00:00:00";96;"05805"
"2020-06-19 00:00:00";92;"05024"
"2020-06-19 00:00:00";133;"05012"
"2020-06-19 00:00:00";437;"06027"
"2020-06-24 00:00:00";487;"05004"
"2020-06-24 00:00:00";88;"05805"
"2020-06-24 00:00:00";108;"05024"
"2020-06-24 00:00:00";227;"05012"
"2020-06-24 00:00:00";179;"06005"
"2020-06-24 00:00:00";145;"06022"
"2020-06-24 00:00:00";352;"06027"
"2020-06-22 00:00:00";493;"05004"
"2020-06-22 00:00:00";94;"05805"
"2020-06-22 00:00:00";106;"05024"
"2020-06-22 00:00:00";182;"05012"
"2020-06-22 00:00:00";139;"06005"
"2020-06-22 00:00:00";168;"06022"
"2020-06-22 00:00:00";378;"06027"
"2020-06-21 00:00:00";461;"05004"
"2020-06-21 00:00:00";91;"05805"
"2020-06-21 00:00:00";100;"05024"
"2020-06-21 00:00:00";155;"05012"
"2020-06-21 00:00:00";140;"06005"
"2020-06-21 00:00:00";169;"06022"
"2020-06-21 00:00:00";406;"06027"
"2020-06-20 00:00:00";418;"05004"
"2020-06-20 00:00:00";94;"05805"
"2020-06-20 00:00:00";96;"05024"
"2020-06-20 00:00:00";139;"05012"
"2020-06-20 00:00:00";145;"06005"
"2020-06-20 00:00:00";196;"06022"
"2020-06-20 00:00:00";429;"06027"
"2020-06-23 00:00:00";497;"05004"
"2020-06-23 00:00:00";167;"06005"
"2020-06-23 00:00:00";156;"06022"
"2020-06-23 00:00:00";89;"05805"
"2020-06-23 00:00:00";106;"05024"
"2020-06-23 00:00:00";208;"05012"
"2020-06-23 00:00:00";359;"06027"
"1984-03-04 00:00:00";128;"06296"
"1984-03-04 00:00:00";41;"06005"
"1984-03-07 00:00:00";153;"06027"
"1984-03-04 00:00:00";-160;"05012"
"1984-03-01 00:00:00";41;"06005"
"1984-03-01 00:00:00";152;"06027"
"1984-03-07 00:00:00";64;"05004"
"1984-03-02 00:00:00";41;"06022"
"1984-03-02 00:00:00";-212;"05024"
"1984-03-04 00:00:00";68;"05004"
"1984-03-02 00:00:00";64;"05004"
"1984-03-07 00:00:00";46;"05805"
"1984-03-06 00:00:00";40;"06005"
"1984-03-02 00:00:00";41;"06005"
"1984-03-06 00:00:00";-160;"05012"
"1984-03-07 00:00:00";-218;"05024"
"1984-03-04 00:00:00";59;"05805"
"1984-03-01 00:00:00";-211;"05024"
"1984-03-03 00:00:00";-160;"05012"
"1984-03-04 00:00:00";149;"06027"
"1984-03-03 00:00:00";-214;"05024"
"1984-03-02 00:00:00";151;"06027"
"1984-03-02 00:00:00";-160;"05012"
"1984-03-07 00:00:00";54;"06022"
"1984-03-05 00:00:00";41;"06005"
"1984-03-04 00:00:00";-216;"05024"
"1984-03-05 00:00:00";127;"06296"
"1984-03-05 00:00:00";149;"06027"
"1984-03-06 00:00:00";49;"06022"
"1984-03-02 00:00:00";119;"06296"
"1984-03-03 00:00:00";79;"05805"
"1984-03-07 00:00:00";40;"06005"
"1984-03-05 00:00:00";48;"06022"
"1984-03-07 00:00:00";131;"06296"
"1984-03-03 00:00:00";46;"06022"
"1984-03-01 00:00:00";-160;"05012"
"1984-03-03 00:00:00";41;"06005"
"1984-03-03 00:00:00";66;"05004"
"1984-03-03 00:00:00";150;"06027"
"1984-03-06 00:00:00";68;"05004"
"1984-03-03 00:00:00";124;"06296"
"1984-03-06 00:00:00";149;"06027"
"1984-03-06 00:00:00";126;"06296"
"1984-03-02 00:00:00";79;"05805"
"1984-03-06 00:00:00";-219;"05024"
"1984-03-05 00:00:00";46;"05805"
"1984-03-06 00:00:00";40;"05805"
"1984-03-05 00:00:00";-160;"05012"
"1984-03-04 00:00:00";51;"06022"
"1984-03-01 00:00:00";120;"06296"
"1984-03-05 00:00:00";-218;"05024"
"1984-03-01 00:00:00";64;"05004"
"1984-03-01 00:00:00";41;"06022"
"1984-03-05 00:00:00";68;"05004"
"1984-03-07 00:00:00";-161;"05012"
"1984-03-01 00:00:00";72;"05805"
"2019-10-12 00:00:00";242;"05012"
"2019-10-14 00:00:00";184;"06005"
"2019-10-15 00:00:00";208;"05805"
"2019-10-10 00:00:00";278;"05012"
"2019-10-10 00:00:00";351;"06027"
"2019-10-13 00:00:00";467;"05004"
"2019-10-13 00:00:00";224;"05012"
"2019-10-10 00:00:00";156;"06022"
"2019-10-12 00:00:00";479;"05004"
"2019-10-15 00:00:00";171;"06005"
"2019-10-11 00:00:00";151;"06022"
"2019-10-11 00:00:00";333;"06027"
"2019-10-15 00:00:00";136;"06022"
"2019-10-14 00:00:00";299;"06027"
"2019-10-14 00:00:00";476;"05024"
"2019-10-12 00:00:00";197;"06005"
"2019-10-15 00:00:00";292;"06027"
"2019-10-16 00:00:00";207;"05805"
"2019-10-16 00:00:00";134;"06022"
"2019-10-16 00:00:00";431;"05024"
"2019-10-11 00:00:00";200;"06005"
"2019-10-16 00:00:00";285;"06027"
"2019-10-12 00:00:00";313;"06027"
"2019-10-13 00:00:00";213;"05805"
"2019-10-16 00:00:00";409;"05004"
"2019-10-13 00:00:00";496;"05024"
"2019-10-16 00:00:00";180;"05012"
"2019-10-12 00:00:00";146;"06022"
"2019-10-14 00:00:00";138;"06022"
"2019-10-13 00:00:00";191;"06005"
"2019-10-11 00:00:00";489;"05004"
"2019-10-10 00:00:00";237;"05805"
"2019-10-15 00:00:00";427;"05004"
"2019-10-16 00:00:00";164;"06005"
"2019-10-12 00:00:00";516;"05024"
"2019-10-14 00:00:00";209;"05012"
"2019-10-10 00:00:00";505;"05004"
"2019-10-10 00:00:00";548;"05024"
"2019-10-11 00:00:00";227;"05805"
"2019-10-15 00:00:00";196;"05012"
"2019-10-11 00:00:00";259;"05012"
"2019-10-14 00:00:00";449;"05004"
"2019-10-14 00:00:00";210;"05805"
"2019-10-12 00:00:00";216;"05805"
"2019-10-13 00:00:00";304;"06027"
"2019-10-13 00:00:00";143;"06022"
"2019-10-10 00:00:00";203;"06005"
"2019-10-15 00:00:00";455;"05024"
"2019-10-11 00:00:00";532;"05024"
"1984-02-06 00:00:00";-136;"05012"
"1984-02-04 00:00:00";43;"06005"
"1984-02-03 00:00:00";131;"06296"
"1984-02-06 00:00:00";93;"05004"
"1984-02-07 00:00:00";-139;"05012"
"1984-02-05 00:00:00";140;"06296"
"1984-02-06 00:00:00";142;"06296"
"1984-02-08 00:00:00";-143;"05012"
"1984-02-02 00:00:00";52;"05805"
"1984-02-04 00:00:00";135;"06296"
"1984-02-08 00:00:00";141;"06296"
"1984-02-04 00:00:00";-134;"05012"
"1984-02-04 00:00:00";60;"06022"
"1984-02-05 00:00:00";173;"06027"
"1984-02-06 00:00:00";-193;"05024"
"1984-02-02 00:00:00";172;"06027"
"1984-02-07 00:00:00";175;"06027"
"1984-02-03 00:00:00";173;"06027"
"1984-02-07 00:00:00";89;"05004"
"1984-02-07 00:00:00";-193;"05024"
"1984-02-03 00:00:00";-134;"05012"
"1984-02-03 00:00:00";65;"05805"
"1984-02-04 00:00:00";174;"06027"
"1984-02-07 00:00:00";65;"06022"
